sentence_id	text	class_label	sentiment	subjectivity	word_count
8163	I want people in Latin America and Africa and Asia to start to look to America to see how we be do thing to wonder what the resident of the United States be do and not to look at Khrushchev or look at the chinese Communists	No	0.0	0.0	46
25352	so we be try to undo some of the thing that your administration do	No	0.0	0.0	14
22267	find a boy   excuse I but this give the flavor   a boy in Houston keep a chicken in the bathtub in downtown Houston and miss 65 day go to livestock show	No	-0.325	0.5	31
32382	she want amnesty for everybody	Yes	0.0	0.0	5
27934	by the way I do not like to have the federal government start push its weight deeply and deeply into our school	No	0.0	0.4	22
17668	I remember distinctly I be segue into another subject	No	0.06666666666666667	0.31666666666666665	9
23500	a whole bunch of folk in America be concerned about the way the Patriot Act have be apply	No	0.2	0.4	18
12009	and I be go to make it a priority	No	0.0	0.0	9
8116	the kind of country we have here the kind of society we have the kind of strength we build in the United States will be the defense of freedom	No	0.6	0.9	29
10538	there be some of we   there be some of we that stand up against it	Yes	0.0	0.0	15
18900	we have to do this job	No	0.0	0.0	6
26348	now we have a majority and we get a president	No	0.0	0.0	10
8688	I believe we need incentive for the individual and for business and industry and I believe the plan that I have submit with detailed backing and which have be approve by a number of our lead economist in the country be base on projection	Yes	-0.13333333333333333	0.7166666666666667	44
23383	it be one of these deal where in order to be popular in the hall of Europe you sign a treaty	No	0.6	0.9	21
19736	so it be not that we always disagree	No	0.0	0.0	8
3284	somebody who sit in Washington DC eighteen month after the Mayaguez incident can be a very good grandstand quarterback	No	0.9099999999999999	0.7800000000000001	19
28618	I do not want to use food as a diplomatic weapon from this point forward	No	0.0	0.0	15
1465	under the present administration   Nixon be and Ford be   we have have three time the inflation rate that we experience under President Johnson and President Kennedy	Yes	0.0	0.0	26
26570	I can give you hundred of   you can probably give I 200 case where one vote make a difference	No	0.0	0.0	19
17365	and they want it because they have understand from the beginning that when we open door we be all strong just as we be at the Olympics	No	0.21666666666666665	0.6166666666666667	27
2035	now Governor Romney have rule out revenue	Yes	0.0	0.0	7
6387	I would be honor and humble	No	-0.2	0.4	6
1918	look at the evidence of the last four year	No	0.0	0.06666666666666667	9
10371	that be not what I believe	No	0.0	0.0	6
7915	it   my view be the same as his	No	0.0	0.125	8
19118	I have learn from they that people do have tough time	No	-0.3888888888888889	0.8333333333333334	11
15009	and I would do everything I could in my power to bring that about	No	0.0	0.0	14
32207	no I mean he clarify what he mean	No	-0.078125	0.6875	8
11042	there be some thing I do not understand	No	0.0	0.0	8
9029	and I have notice that everybody that be for abortion have already be bear	No	0.0	0.0	14
25859	remember when people almost use to walk across the street rather than have a contact with somebody who be in Vietnam	No	0.0	0.0	21
24420	and I think I be on the right track	No	0.2857142857142857	0.5357142857142857	9
6517	and so we take the right action and do not allow contaminated medicine into our country	Yes	0.19285714285714284	0.31785714285714284	16
33323	we have to have strong border	No	0.4333333333333333	0.7333333333333333	6
24809	and I can not tell you what it mean to I at these rally when I see you and you come up and the look in your eye   and I know how you feel and you know how I feel	No	-0.3125	0.6875	40
25802	the government pay for Medicare and Medicaid as you know and that be very important	No	0.52	1.0	15
10728	you know a lot of you remember the tragedy of 911 and where you be on that day and you know how all of the country be ready to come together and make enormous change to make we not only safe but to make we a well country and a more unified country	No	0.24	0.6799999999999999	53
12154	he declare the need for a new tax cut for the oil company in Texas an emergency need and so the money be take away from the CHIP program	Yes	0.13636363636363635	0.45454545454545453	29
12915	I have oppose draw a line because I know that the moment you draw a line that be an encouragement for the Communists to attack   to step up their blackmail and to force you into the war that none of we want	No	0.0	0.0	42
13910	and believe I everybody on the factory floor all over this country know it	No	0.0	0.0	14
15400	we have make remarkable success	No	0.525	0.375	5
10231	I want to make America the most attractive place in the world for entrepreneur for small business for big business to invest and grow in America	No	0.2625	0.5	26
28950	here be some promise that I will make to you now	No	0.0	0.0	11
3470	and one of the area of course be to eliminate our dependence on foreign oil	No	-0.125	0.125	15
7165	and guess who would get shuffle through	No	0.0	0.0	7
6339	we need to have reward	No	0.0	0.0	5
12594	and yet even though Ambassador Smith and Ambassador Gardner both republican Ambassadors both warn of Castro the marxist influence around Castro the communist influence around Castro both of they have testify in the last six week that in spite of their warning to the american government nothing be do	Yes	0.0	0.03333333333333333	49
15904	and I do not assail he on that issue or other on that issue	No	-0.125	0.375	14
20503	as to the drug itself I mention I be disappoint	No	0.0	0.0	10
23390	I be in Kyoto and I be part of that	No	0.0	0.0	10
9248	that be why we double fuel efficiency standard on car	Yes	0.0	0.0	10
3166	no it be not just campaign rhetoric	No	0.0	0.0	7
25482	the warhead principle   there have be count rule for year	No	0.0	0.0	10
24154	well anybody that think about it care a great deal	No	0.8	0.75	10
17472	at the same time in our JudeoChristian tradition we recognize the right of take a human life in selfdefense	Yes	0.09523809523809523	0.25357142857142856	19
3175	and we not only have uh problem at home but we export those problem overseas	No	0.0	1.0	15
26732	I support it the president oppose it	No	0.0	0.0	7
7403	and as president I will always respect everybody be right to practice religion as they choose   or not to practice   because that be part of America	No	0.2857142857142857	0.5357142857142857	26
11181	and I be go to act responsibly as I have act responsibly throughout my military career and throughout my career in the United States Senate	No	0.10000000000000002	0.4000000000000001	25
7395	I be teach   I go to a church school and I be teach that the two great commandment be love the Lord your God with all your mind your body and your soul and love your neighbor as yourself	No	0.6	0.65	39
33246	well if we put another two or perhaps three justice on that be really what be go to be   that will happen	No	0.2	0.2	22
26655	we have conclude with Japan 21   about to be 22   trade agreement now	Yes	0.0	0.0	13
13754	that be the discipline we need and I be work for that   to protect the american taxpayer against the big spender	Yes	0.0	0.05	21
8151	seventeen million Americans who live over sixtyfive on an average Social Security check of about seventyeight dollar a month they be not able to sustain themselves individually but they can sustain themselves through the social security system	Yes	-0.03282828282828283	0.3430555555555556	37
