tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
10381	<s>Folks on Social Security who've worked all their lives.</s>	No	55			51-60	0	0	0.0	0
3736	<s>Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress</s><s></s><s>but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.</s>	Yes	514			100+	1	0	0.0	0
20092	<s>But I wanted the American people to know I was willing to give up something.</s>	No	76			71-80	0	0	0.0	0
16610	<s>This is a - a gross waste of money, so tough, competent management of government, giving us a simple efficient purposeful and manageable government would be a great step forward and if I'm elected - and I intend to be - then it's gonna be done.</s>	No	246			100+	0	0	0.0	0
20017	<s>I'm not discussing Whitewater now.</s>	No	34			31-40	0	0	0.0	0
2174	<s>I want to take that $716 billion you've cut and put it back into Medicare.</s>	Yes	74			71-80	1	0	0.0	0
10734	<s>I believe in the need for increased oil production.</s>	No	51			51-60	0	0	0.0	0
18676	<s>And while he's been diverted, with 9 out of 10 active duty divisions of our Army, either going to Iraq, coming back from Iraq, or getting ready to go, North Korea's gotten nuclear weapons and the world is more dangerous.</s>	Yes	222			100+	1	0	0.0	0
28380	<s>I wish we could spend an hour talking about trusting people.</s>	No	60			51-60	0	0	0.0	0
32294	<s>It's also important I intend to defeat ISIS, to do so in a coalition with majority Muslim nations.</s>	No	100			91-100	0	0	0.0	0
28316	<s>They ought to say this is the most important thing we do as a state.</s>	No	68			61-70	0	0	0.0	0
5681	<s>But it's not going to solve the problem.</s>	No	40			31-40	0	0	0.0	0
11695	<s>And the confidence that those countries recovering from the wounds of war had by having troops there.</s>	No	101			100+	0	0	0.0	0
2494	<s>But that's already the law and that doesn't help the millions of people out there with preexisting conditions.</s>	Yes	110			100+	1	0	0.0	0
34010	<s>I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump...</s>	No	97			91-100	0	0	0.0	0
15204	<s>I think, to close out this discussion, it would be better to put into perspective what we're talking about.</s>	No	109			100+	0	0	0.0	0
25488	<s>In other words, we've got to be tough.</s>	No	40			31-40	0	0	0.0	0
13703	<s>So we've got to do that.</s>	No	24			21-30	0	0	0.0	0
13637	<s>There's only one way out of this, and that is to stop the deterioration of our job base, to have a growing, expanding job base, to give us the tax base -- see, balancing the budget is not nearly as difficult as paying off the $4 trillion debt and leaving our children the American dream intact.</s>	No	296			100+	0	0	0.0	0
13105	<s>Von Fremd, it would be completely irresponsible for a candidate for the presidency, or for a president himself, to indicate the course of action and the weapons he would use in the event of such an attack.</s>	No	207			100+	0	0	0.0	0
7641	<s>We lost three thousand American lives.</s>	Yes	38			31-40	1	0	0.0	0
9937	<s>I was not the standard bearer.</s>	No	30			21-30	0	0	0.0	0
12861	<s>One of the areas, and of course the most vulnerable area is - I have felt, has been Eastern Europe.</s>	No	101			100+	0	0	0.0	0
3893	<s>And Senator Obama, who after promising not to vote to cut off funds for the troops, did the incredible thing of voting to cut off the funds for the troops in Iraq and Afghanistan.</s>	Yes	181			100+	1	0	0.0	0
29712	<s>I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just -- just came in.</s>	No	111			100+	0	0	0.0	0
33822	<s>I believe it was her campaign that did it.</s>	No	42			41-50	0	0	0.0	0
15991	<s>The Federal Government continues to spend too much.</s>	No	51			51-60	0	0	0.0	0
23248	<s>And most of that tax cut went to the wealthiest people in the country.</s>	Yes	70			61-70	1	0	0.0	0
6473	<s>We'll do whatever is necessary to be safe.</s>	No	42			41-50	0	0	0.0	0
24717	<s>So hold the line on Social Security and put a cap on the growth of the mandatory program.</s>	No	89			81-90	0	0	0.0	0
17748	<s>I think in education, when he lectured the country about the importance of discipline, I didn't like it at first, but I think it helped a little bit.</s>	No	151			100+	0	0	0.0	0
33610	<s>Well, first of all, before I start on my plan, her plan is going to raise taxes and even double your taxes.</s>	Yes	109			100+	1	0	0.0	0
2978	<s>The Soviet Union, for instance, put pressure on Mr. Ford and he refused to see a symbol of human freedom recognized around the world, Aleksandr Solzhenitsyn.</s>	Yes	159			100+	1	0	0.0	0
19747	<s>We've lost credibility around the world.</s>	No	40			31-40	0	0	0.0	0
13249	<s>I have supported the Administration's position and I think that that position has been correct; I think my position has been correct.</s>	No	133			100+	0	0	0.0	0
21501	"<s>But the Washington Post ran a long editorial today saying they couldn't believe Mr. Bush was making character an issue and they said he was the greatest quote political chameleon""for changing his positions of all times.</s><s>""</s>"	No	222			100+	0	0	0.0	0
8823	<s>Or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.</s>	Yes	128			100+	1	0	0.0	0
29497	<s>And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.</s>	Yes	144			100+	1	0	0.0	0
12131	<s>49th for women with health care, and 50th for families with health care.</s>	Yes	74			71-80	1	0	0.0	0
8922	<s>I've been very careful - I have been very careful in saying that what I'm going to do is to bring Federal spending under control first.</s>	No	135			100+	0	0	0.0	0
6330	<s>But, again, spending more money isn't always the answer.</s>	No	58			51-60	0	0	0.0	0
24182	<s>There are great plans lying all over Washington nobody ever executes.</s>	No	69			61-70	0	0	0.0	0
27216	<s>We have to also stand by our allies.</s>	No	36			31-40	0	0	0.0	0
23065	<s>And we're asking to be able to allow you to get them.</s>	No	53			51-60	0	0	0.0	0
1328	<s>- I think this is a responsible and a proper way to proceed.</s>	No	60			51-60	0	0	0.0	0
20395	<s>Yours is phased in in eight years.</s>	No	34			31-40	0	0	0.0	0
9568	<s>We've gone from $10 trillion of national debt, to $16 trillion of national debt.</s>	Yes	82			81-90	1	0	0.0	0
3669	<s>And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.</s>	Yes	166			100+	1	0	0.0	0
30325	<s>So we need to be more precise in how we talk about these issues.</s>	No	64			61-70	0	0	0.0	0
8955	<s>We deliberately took figures that we, ourselves, believed were too conservative.</s>	No	82			81-90	0	0	0.0	0
21737	<s>On any program, and this includes crime, you'll find we have all kinds of great plans lying around that never get enacted into law and implemented.</s>	No	149			100+	0	0	0.0	0
19002	<s>And I don't hold it against him that he said grave threat.</s>	No	58			51-60	0	0	0.0	0
27197	<s>Because when there are elections, people tend to vote for peace.</s>	No	66			61-70	0	0	0.0	0
29148	<s>We have to stop our companies from leaving the United States and, with it, firing all of their people.</s>	No	104			100+	0	0	0.0	0
6631	<s>I want you to notice how the president switched away from jobs and started talking about education principally.</s>	No	111			100+	0	0	0.0	0
1567	<s>Mr. Ford is a good and decent man, but he's in - been in office now more than eight hundred days approaching almost as long as John Kennedy was in office.</s>	No	156			100+	0	0	0.0	0
27179	<s>Our military is second to none in the world.</s>	Yes	44			41-50	1	0	0.0	0
30032	<s>We came in with the Internet, we came up with the Internet, and I think Secretary Clinton and myself would agree very much, when you look at what ISIS is doing with the Internet, they're beating us at our own game.</s>	No	216			100+	0	0	0.0	0
8477	<s>Well obviously my views are a little different.</s>	No	47			41-50	0	0	0.0	0
3686	<s>We have to fix our health care system, which is putting an enormous burden on families.</s>	No	89			81-90	0	0	0.0	0
19008	<s>Those words really have to mean something.</s>	No	42			41-50	0	0	0.0	0
8235	<s>Now the Republican platform will cost more too.</s>	No	47			41-50	0	0	0.0	0
6174	<s>You were offered a chance to join.</s>	No	34			31-40	0	0	0.0	0
23969	<s>Then we want to give modest middle-class tax relief to restore some fairness, especially to middle- class people with families with incomes of under $60,000.</s>	No	159			100+	0	0	0.0	0
29770	<s>There's a lot that we should be proud of and we should be supporting and lifting up.</s>	No	84			81-90	0	0	0.0	0
15553	<s>No, because I'm pledged to that, and yes, some taxes have gone up.</s>	No	68			61-70	0	0	0.0	0
9816	<s>That's after losing 5 million jobs.</s>	Yes	35			31-40	1	0	0.0	0
841	<s>And I'd like each person to say did I jump to conclusions running down rumors that were so outrageous and so brutal.</s>	No	116			100+	0	0	0.0	0
8424	<s>We both took it then, and I take it now, for this reason: we want higher teachers' salaries.</s>	No	94			91-100	0	0	0.0	0
26639	<s>Obviously if Social Security is a very important program, it should -- it will be preserved.</s>	No	94			91-100	0	0	0.0	0
10053	<s>We've read their accounts now about what happened.</s>	No	50			41-50	0	0	0.0	0
21821	<s>To do that you need a system of managed competition where all of us are covered in big groups and we can choose our doctors and our hospitals, a wide range, but there is an incentive to control costs.</s>	No	202			100+	0	0	0.0	0
9961	<s>Any investments I have over the last eight years have been managed by a blind trust.</s>	No	84			81-90	0	0	0.0	0
16737	<s>Encouragement by the president for people to voluntarily conserve - yes.</s>	No	72			71-80	0	0	0.0	0
29909	<s>But nobody was caring much about it.</s>	No	36			31-40	0	0	0.0	0
13459	<s>If we didn't have a depletion allowance of certainly, I believe, the present amount, we would have our oil exploration cut substantially in this country.</s>	No	155			100+	0	0	0.0	0
9767	<s>All of those things will make a difference, so the point is the commitments I've made, I've kept.</s>	Yes	99			91-100	1	0	0.0	0
2112	<s>And I remember, as a governor, when this idea was floated by Tommy Thompson, the governors -- Republican and Democrats -- said, please let us do that.</s>	No	152			100+	0	0	0.0	0
3993	<s>You've got cross-border attacks against U.S. troops.</s>	Yes	52			51-60	1	0	0.0	0
32306	<s>First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq.</s>	Yes	231			100+	1	0	0.0	0
150	<s>They do all the spending, they appropriate every dime and tell us how to spend every dime.</s>	No	92			91-100	0	0	0.0	0
11253	<s>That will strengthen us and weaken them when it comes to issues like Georgia.</s>	No	77			71-80	0	0	0.0	0
4137	<s>If we can't meet with our friends, I don't know how we're going to lead the world in terms of dealing with critical issues like terrorism.</s>	No	140			100+	0	0	0.0	0
9636	<s>What we can do to help young women and women of all ages is to have a strong economy, so strong that employers that are looking to find good employees and bringing them into their workforce and adapting to a flexible work schedule that gives women opportunities that they would otherwise not be able to afford.</s>	Yes	312			100+	1	0	0.0	0
3956	<s>Now, on this issue of aiding Pakistan, if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you'd better be prepared to pull the trigger.</s>	No	187			100+	0	0	0.0	0
21576	<s>I've already taken the pledge on cutting the deficit in half.</s>	Yes	61			61-70	1	0	0.0	0
22080	<s>Now, specifically, one, on Medicare, it is not true that everyone knows how to fix it.</s>	No	88			81-90	0	0	0.0	0
3788	<s>It's well-known that I have not been elected Miss Congeniality in the United States Senate nor with the administration.</s>	No	119			100+	0	0	0.0	0
20290	<s>They've had a chance to form consensus.</s>	No	39			31-40	0	0	0.0	0
